"idLeitura";"fkMaquina";"sistemaOperacional";"cpuMedia";"qtdProcessador";"ramTotal";"ramUso";"ramUsoPercent";"discoTotal";"discoUso";"discoLivre";"discoPercent";"dataHora"
117;50000;"NFTS";16;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:35"
118;50000;"NFTS";56;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:35"
119;50000;"NFTS";17;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:35"
120;50000;"NFTS";68;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:35"
121;50000;"NFTS";41;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:35"
122;50000;"NFTS";36;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:36"
123;50000;"NFTS";43;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:36"
124;50000;"NFTS";53;8;8.37;7.52;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:36"
125;50000;"NFTS";20;8;8.37;7.52;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:36"
126;50000;"NFTS";44;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:36"
127;50000;"NFTS";18;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:36"
128;50000;"NFTS";10;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:36"
129;50000;"NFTS";27;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:37"
130;50000;"NFTS";4;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:37"
131;50000;"NFTS";32;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:37"
132;50000;"NFTS";3;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:37"
133;50000;"NFTS";19;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:37"
134;50000;"NFTS";11;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:37"
135;50000;"NFTS";19;8;8.37;7.52;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:37"
136;50000;"NFTS";14;8;8.37;7.52;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:38"
137;50000;"NFTS";18;8;8.37;7.52;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:38"
138;50000;"NFTS";18;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:38"
139;50000;"NFTS";3;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:38"
140;50000;"NFTS";16;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:38"
141;50000;"NFTS";14;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:38"
142;50000;"NFTS";9;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:38"
143;50000;"NFTS";8;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:38"
144;50000;"NFTS";7;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:39"
145;50000;"NFTS";10;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:39"
146;50000;"NFTS";27;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:39"
147;50000;"NFTS";7;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:39"
148;50000;"NFTS";18;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:39"
149;50000;"NFTS";11;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:39"
150;50000;"NFTS";33;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:39"
151;50000;"NFTS";17;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:40"
152;50000;"NFTS";6;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:40"
153;50000;"NFTS";14;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:40"
154;50000;"NFTS";15;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:40"
155;50000;"NFTS";21;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:40"
156;50000;"NFTS";5;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:40"
157;50000;"NFTS";19;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:40"
158;50000;"NFTS";7;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:40"
159;50000;"NFTS";19;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:41"
160;50000;"NFTS";8;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:41"
161;50000;"NFTS";26;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:41"
162;50000;"NFTS";7;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:41"
163;50000;"NFTS";20;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:41"
164;50000;"NFTS";16;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:41"
165;50000;"NFTS";29;8;8.37;7.49;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:41"
166;50000;"NFTS";25;8;8.37;7.49;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:41"
167;50000;"NFTS";34;8;8.37;7.49;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:42"
168;50000;"NFTS";11;8;8.37;7.49;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:42"
169;50000;"NFTS";24;8;8.37;7.49;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:42"
170;50000;"NFTS";17;8;8.37;7.49;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:42"
171;50000;"NFTS";21;8;8.37;7.49;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:42"
172;50000;"NFTS";5;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:42"
173;50000;"NFTS";9;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:42"
174;50000;"NFTS";6;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:43"
175;50000;"NFTS";27;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:43"
176;50000;"NFTS";36;8;8.37;7.49;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:43"
177;50000;"NFTS";43;8;8.37;7.49;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:43"
178;50000;"NFTS";34;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:43"
179;50000;"NFTS";21;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:43"
180;50000;"NFTS";21;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:43"
181;50000;"NFTS";13;8;8.37;7.49;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:43"
182;50000;"NFTS";60;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:44"
183;50000;"NFTS";28;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:44"
184;50000;"NFTS";43;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:44"
185;50000;"NFTS";45;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:44"
186;50000;"NFTS";28;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:44"
187;50000;"NFTS";39;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:44"
188;50000;"NFTS";18;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:44"
189;50000;"NFTS";33;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:45"
190;50000;"NFTS";42;8;8.37;7.47;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:45"
191;50000;"NFTS";28;8;8.37;7.47;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:45"
192;50000;"NFTS";24;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:45"
193;50000;"NFTS";28;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:45"
194;50000;"NFTS";35;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:45"
195;50000;"NFTS";18;8;8.37;7.48;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:45"
196;50000;"NFTS";47;8;8.37;7.49;89;488.1;167.02;321.07;34.2;"2022-10-15 11:05:46"
197;50000;"NFTS";17;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:46"
198;50000;"NFTS";55;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:46"
199;50000;"NFTS";47;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:46"
200;50000;"NFTS";42;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:46"
201;50000;"NFTS";34;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:46"
202;50000;"NFTS";24;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:46"
203;50000;"NFTS";6;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:46"
204;50000;"NFTS";29;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:47"
205;50000;"NFTS";7;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:47"
206;50000;"NFTS";44;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:47"
207;50000;"NFTS";7;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:47"
208;50000;"NFTS";33;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:47"
209;50000;"NFTS";31;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:47"
210;50000;"NFTS";30;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:47"
211;50000;"NFTS";9;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:48"
212;50000;"NFTS";14;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:48"
213;50000;"NFTS";13;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:48"
214;50000;"NFTS";5;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:48"
215;50000;"NFTS";13;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:48"
216;50000;"NFTS";8;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:48"
217;50000;"NFTS";18;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:48"
218;50000;"NFTS";11;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:49"
219;50000;"NFTS";17;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:49"
220;50000;"NFTS";6;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:49"
221;50000;"NFTS";15;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:49"
222;50000;"NFTS";25;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:49"
223;50000;"NFTS";6;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:49"
224;50000;"NFTS";39;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:49"
225;50000;"NFTS";29;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:49"
226;50000;"NFTS";30;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:50"
227;50000;"NFTS";19;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:50"
228;50000;"NFTS";45;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:50"
229;50000;"NFTS";30;8;8.37;7.49;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:50"
230;50000;"NFTS";42;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:50"
231;50000;"NFTS";26;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:50"
232;50000;"NFTS";55;8;8.37;7.5;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:50"
233;50000;"NFTS";47;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:51"
234;50000;"NFTS";39;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:51"
235;50000;"NFTS";34;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:51"
236;50000;"NFTS";13;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:51"
237;50000;"NFTS";20;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:51"
238;50000;"NFTS";9;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:51"
239;50000;"NFTS";43;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:51"
240;50000;"NFTS";31;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:51"
241;50000;"NFTS";25;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:52"
242;50000;"NFTS";5;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:52"
243;50000;"NFTS";17;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:52"
244;50000;"NFTS";17;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:52"
245;50000;"NFTS";38;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:52"
246;50000;"NFTS";28;8;8.37;7.51;90;488.1;167.02;321.07;34.2;"2022-10-15 11:05:52"
