"idLeitura";"fkMaquina";"sistemaOperacional";"cpuMedia";"qtdProcessador";"ramTotal";"ramUso";"ramUsoPercent";"discoTotal";"discoUso";"discoLivre";"discoPercent";"dataHora"
343;50000;"NFTS";3;8;8.37;7.54;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:20"
344;50000;"NFTS";5;8;8.37;7.54;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:20"
345;50000;"NFTS";13;8;8.37;7.53;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:21"
346;50000;"NFTS";5;8;8.37;7.53;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:21"
347;50000;"NFTS";9;8;8.37;7.53;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:21"
348;50000;"NFTS";14;8;8.37;7.52;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:21"
349;50000;"NFTS";3;8;8.37;7.52;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:21"
350;50000;"NFTS";15;8;8.37;7.51;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:21"
351;50000;"NFTS";17;8;8.37;7.51;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:21"
352;50000;"NFTS";17;8;8.37;7.51;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:21"
353;50000;"NFTS";22;8;8.37;7.51;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:22"
354;50000;"NFTS";8;8;8.37;7.51;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:22"
355;50000;"NFTS";22;8;8.37;7.51;90;488.1;167.01;321.08;34.2;"2022-10-15 11:03:22"
356;50000;"NFTS";11;8;8.37;7.52;90;488.1;167.02;321.08;34.2;"2022-10-15 11:03:22"
357;50000;"NFTS";6;8;8.37;7.52;90;488.1;167.02;321.08;34.2;"2022-10-15 11:03:22"
358;50000;"NFTS";10;8;8.37;7.51;90;488.1;167.02;321.08;34.2;"2022-10-15 11:03:22"
359;50000;"NFTS";0;8;8.37;7.51;90;488.1;167.02;321.08;34.2;"2022-10-15 11:03:22"
360;50000;"NFTS";19;8;8.37;7.51;90;488.1;167.02;321.08;34.2;"2022-10-15 11:03:23"
361;50000;"NFTS";33;8;8.37;7.49;90;488.1;167.02;321.08;34.2;"2022-10-15 11:03:23"
362;50000;"NFTS";8;8;8.37;7.49;90;488.1;167.02;321.08;34.2;"2022-10-15 11:03:23"
363;50000;"NFTS";0;8;8.37;7.49;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:23"
364;50000;"NFTS";5;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:23"
365;50000;"NFTS";5;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:23"
366;50000;"NFTS";2;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:23"
367;50000;"NFTS";0;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:23"
368;50000;"NFTS";7;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:24"
369;50000;"NFTS";5;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:24"
370;50000;"NFTS";6;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:24"
371;50000;"NFTS";4;8;8.37;7.49;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:24"
372;50000;"NFTS";10;8;8.37;7.49;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:24"
373;50000;"NFTS";11;8;8.37;7.49;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:24"
374;50000;"NFTS";10;8;8.37;7.49;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:24"
375;50000;"NFTS";8;8;8.37;7.49;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:25"
376;50000;"NFTS";3;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:25"
377;50000;"NFTS";6;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:25"
378;50000;"NFTS";9;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:25"
379;50000;"NFTS";4;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:25"
380;50000;"NFTS";3;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:25"
381;50000;"NFTS";13;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:25"
382;50000;"NFTS";7;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:25"
383;50000;"NFTS";6;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:26"
384;50000;"NFTS";8;8;8.37;7.47;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:26"
385;50000;"NFTS";3;8;8.37;7.47;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:26"
386;50000;"NFTS";7;8;8.37;7.47;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:26"
387;50000;"NFTS";6;8;8.37;7.47;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:26"
388;50000;"NFTS";3;8;8.37;7.47;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:26"
389;50000;"NFTS";6;8;8.37;7.47;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:26"
390;50000;"NFTS";9;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:27"
391;50000;"NFTS";20;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:27"
392;50000;"NFTS";4;8;8.37;7.49;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:27"
393;50000;"NFTS";14;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:27"
394;50000;"NFTS";12;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:27"
395;50000;"NFTS";17;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:27"
396;50000;"NFTS";7;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:27"
397;50000;"NFTS";5;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:28"
398;50000;"NFTS";11;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:28"
399;50000;"NFTS";6;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:28"
400;50000;"NFTS";11;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:28"
401;50000;"NFTS";8;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:28"
402;50000;"NFTS";4;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:28"
403;50000;"NFTS";20;8;8.37;7.48;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:28"
404;50000;"NFTS";19;8;8.37;7.45;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:28"
405;50000;"NFTS";18;8;8.37;7.43;89;488.1;167.02;321.08;34.2;"2022-10-15 11:03:29"
406;50000;"NFTS";11;8;8.37;7.4;88;488.1;167.02;321.08;34.2;"2022-10-15 11:03:29"
407;50000;"NFTS";5;8;8.37;7.35;88;488.1;167.02;321.08;34.2;"2022-10-15 11:03:29"
408;50000;"NFTS";16;8;8.37;7.29;87;488.1;167.02;321.08;34.2;"2022-10-15 11:03:29"
409;50000;"NFTS";4;8;8.37;7.26;87;488.1;167.02;321.08;34.2;"2022-10-15 11:03:30"
410;50000;"NFTS";10;8;8.37;7.23;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:30"
411;50000;"NFTS";4;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:30"
412;50000;"NFTS";15;8;8.37;7.21;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:30"
413;50000;"NFTS";6;8;8.37;7.21;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:31"
414;50000;"NFTS";9;8;8.37;7.21;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:31"
415;50000;"NFTS";4;8;8.37;7.21;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:31"
416;50000;"NFTS";2;8;8.37;7.21;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:31"
417;50000;"NFTS";8;8;8.37;7.21;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:31"
418;50000;"NFTS";1;8;8.37;7.21;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:31"
419;50000;"NFTS";3;8;8.37;7.21;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:31"
420;50000;"NFTS";5;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:32"
421;50000;"NFTS";6;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:32"
422;50000;"NFTS";9;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:32"
423;50000;"NFTS";6;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:32"
424;50000;"NFTS";2;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:32"
425;50000;"NFTS";7;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:32"
426;50000;"NFTS";4;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:32"
427;50000;"NFTS";10;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:33"
428;50000;"NFTS";7;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:33"
429;50000;"NFTS";3;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:33"
430;50000;"NFTS";14;8;8.37;7.21;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:33"
431;50000;"NFTS";7;8;8.37;7.21;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:33"
432;50000;"NFTS";6;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:33"
433;50000;"NFTS";13;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:33"
434;50000;"NFTS";4;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:34"
435;50000;"NFTS";7;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:34"
436;50000;"NFTS";10;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:34"
437;50000;"NFTS";10;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:34"
438;50000;"NFTS";5;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:34"
439;50000;"NFTS";6;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:34"
440;50000;"NFTS";10;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:34"
441;50000;"NFTS";7;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:34"
442;50000;"NFTS";2;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:35"
443;50000;"NFTS";22;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:35"
444;50000;"NFTS";6;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:35"
445;50000;"NFTS";15;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:35"
446;50000;"NFTS";14;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:35"
447;50000;"NFTS";9;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:35"
448;50000;"NFTS";11;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:35"
449;50000;"NFTS";8;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:36"
450;50000;"NFTS";5;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:36"
451;50000;"NFTS";1;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:36"
452;50000;"NFTS";4;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:36"
453;50000;"NFTS";4;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:36"
454;50000;"NFTS";29;8;8.37;7.18;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:36"
455;50000;"NFTS";8;8;8.37;7.18;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:36"
456;50000;"NFTS";7;8;8.37;7.18;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:37"
457;50000;"NFTS";4;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:37"
458;50000;"NFTS";2;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:37"
459;50000;"NFTS";3;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:37"
460;50000;"NFTS";0;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:37"
461;50000;"NFTS";9;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:37"
462;50000;"NFTS";15;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:37"
463;50000;"NFTS";4;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:38"
464;50000;"NFTS";5;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:38"
465;50000;"NFTS";4;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:38"
466;50000;"NFTS";6;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:38"
467;50000;"NFTS";0;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:38"
468;50000;"NFTS";6;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:38"
469;50000;"NFTS";14;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:38"
470;50000;"NFTS";6;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:39"
471;50000;"NFTS";5;8;8.37;7.18;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:39"
472;50000;"NFTS";9;8;8.37;7.18;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:39"
473;50000;"NFTS";4;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:39"
474;50000;"NFTS";16;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:39"
475;50000;"NFTS";11;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:39"
476;50000;"NFTS";7;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:39"
477;50000;"NFTS";16;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:39"
478;50000;"NFTS";4;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:40"
479;50000;"NFTS";12;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:40"
480;50000;"NFTS";4;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:40"
481;50000;"NFTS";7;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:40"
482;50000;"NFTS";4;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:40"
483;50000;"NFTS";11;8;8.37;7.18;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:40"
484;50000;"NFTS";8;8;8.37;7.18;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:40"
485;50000;"NFTS";5;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:41"
486;50000;"NFTS";7;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:41"
487;50000;"NFTS";6;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:41"
488;50000;"NFTS";4;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:41"
489;50000;"NFTS";3;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:41"
490;50000;"NFTS";11;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:41"
491;50000;"NFTS";9;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:41"
492;50000;"NFTS";4;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:42"
493;50000;"NFTS";9;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:42"
494;50000;"NFTS";21;8;8.37;7.19;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:42"
495;50000;"NFTS";17;8;8.37;7.21;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:42"
496;50000;"NFTS";11;8;8.37;7.2;86;488.1;167.02;321.08;34.2;"2022-10-15 11:03:42"
497;50000;"NFTS";39;8;8.37;7.26;87;488.1;167.02;321.08;34.2;"2022-10-15 11:03:42"
498;50000;"NFTS";39;8;8.37;7.31;87;488.1;167.02;321.08;34.2;"2022-10-15 11:03:42"
499;50000;"NFTS";38;8;8.37;7.3;87;488.1;167.02;321.08;34.2;"2022-10-15 11:03:42"
500;50000;"NFTS";17;8;8.37;7.31;87;488.1;167.02;321.08;34.2;"2022-10-15 11:03:43"
