"idLeitura";"fkMaquina";"sistemaOperacional";"cpuMedia";"qtdProcessador";"ramTotal";"ramUso";"ramUsoPercent";"discoTotal";"discoUso";"discoLivre";"discoPercent";"dataHora"
228;50000;"NFTS";3;8;8.37;6.95;83;488.1;168.48;319.61;34.5;"2022-10-18 06:15:47"
229;50000;"NFTS";2;8;8.37;6.95;83;488.1;168.48;319.61;34.5;"2022-10-18 06:15:50"
230;50000;"NFTS";6;8;8.37;6.95;83;488.1;168.48;319.61;34.5;"2022-10-18 06:15:53"
231;50000;"NFTS";3;8;8.37;6.95;83;488.1;168.48;319.61;34.5;"2022-10-18 06:15:56"
232;50000;"NFTS";4;8;8.37;6.96;83;488.1;168.48;319.61;34.5;"2022-10-18 06:15:59"
233;50000;"NFTS";3;8;8.37;6.96;83;488.1;168.48;319.61;34.5;"2022-10-18 06:16:02"
234;50000;"NFTS";3;8;8.37;6.95;83;488.1;168.48;319.61;34.5;"2022-10-18 06:16:05"
235;50000;"NFTS";1;8;8.37;6.96;83;488.1;168.48;319.61;34.5;"2022-10-18 06:16:08"
236;50000;"NFTS";2;8;8.37;6.96;83;488.1;168.48;319.61;34.5;"2022-10-18 06:16:11"
237;50000;"NFTS";3;8;8.37;6.95;83;488.1;168.48;319.61;34.5;"2022-10-18 06:16:15"
238;50000;"NFTS";2;8;8.37;6.95;83;488.1;168.48;319.61;34.5;"2022-10-18 06:16:18"
239;50000;"NFTS";3;8;8.37;6.95;83;488.1;168.48;319.61;34.5;"2022-10-18 06:16:21"
