"idLeitura";"fkMaquina";"sistemaOperacional";"cpuMedia";"qtdProcessador";"ramTotal";"ramUso";"ramUsoPercent";"discoTotal";"discoUso";"discoLivre";"discoPercent";"dataHora"
412;50000;"NFTS";12;8;8.37;7.6;91;488.1;169.93;318.17;34.8;"2022-10-18 19:43:45"
413;50000;"NFTS";7;8;8.37;7.57;90;488.1;169.96;318.14;34.8;"2022-10-18 19:43:55"
414;50000;"NFTS";11;8;8.37;7.52;90;488.1;169.96;318.14;34.8;"2022-10-18 19:44:05"
415;50000;"NFTS";9;8;8.37;7.44;89;488.1;169.96;318.14;34.8;"2022-10-18 19:44:15"
416;50000;"NFTS";12;8;8.37;7.61;91;488.1;169.96;318.14;34.8;"2022-10-18 19:44:25"
417;50000;"NFTS";13;8;8.37;7.65;91;488.1;169.96;318.13;34.8;"2022-10-18 19:44:35"
418;50000;"NFTS";20;8;8.37;7.67;92;488.1;169.96;318.13;34.8;"2022-10-18 19:44:45"
419;50000;"NFTS";14;8;8.37;7.7;92;488.1;169.96;318.13;34.8;"2022-10-18 19:44:55"
420;50000;"NFTS";5;8;8.37;7.47;89;488.1;169.96;318.13;34.8;"2022-10-18 19:45:05"
421;50000;"NFTS";4;8;8.37;7.45;89;488.1;169.96;318.13;34.8;"2022-10-18 19:45:15"
422;50000;"NFTS";4;8;8.37;7.41;89;488.1;169.96;318.13;34.8;"2022-10-18 19:45:25"
423;50000;"NFTS";5;8;8.37;7.44;89;488.1;169.96;318.13;34.8;"2022-10-18 19:45:35"
424;50000;"NFTS";13;8;8.37;7.44;89;488.1;169.94;318.15;34.8;"2022-10-18 19:45:45"
425;50000;"NFTS";9;8;8.37;7.22;86;488.1;169.94;318.15;34.8;"2022-10-18 19:45:55"
426;50000;"NFTS";6;8;8.37;7.18;86;488.1;169.94;318.15;34.8;"2022-10-18 19:46:05"
427;50000;"NFTS";4;8;8.37;7.18;86;488.1;169.94;318.15;34.8;"2022-10-18 19:46:15"
428;50000;"NFTS";4;8;8.37;7.15;85;488.1;169.94;318.15;34.8;"2022-10-18 19:46:25"
429;50000;"NFTS";3;8;8.37;7.15;85;488.1;169.94;318.15;34.8;"2022-10-18 19:46:36"
430;50000;"NFTS";4;8;8.37;7.15;85;488.1;169.94;318.15;34.8;"2022-10-18 19:46:46"
431;50000;"NFTS";4;8;8.37;7.15;85;488.1;169.94;318.15;34.8;"2022-10-18 19:46:56"
432;50000;"NFTS";4;8;8.37;7.17;86;488.1;169.94;318.15;34.8;"2022-10-18 19:47:06"
433;50000;"NFTS";5;8;8.37;7.17;86;488.1;169.94;318.15;34.8;"2022-10-18 19:47:16"
434;50000;"NFTS";4;8;8.37;7.16;86;488.1;169.94;318.15;34.8;"2022-10-18 19:47:26"
435;50000;"NFTS";4;8;8.37;7.16;86;488.1;169.94;318.15;34.8;"2022-10-18 19:47:36"
436;50000;"NFTS";5;8;8.37;7.17;86;488.1;169.94;318.15;34.8;"2022-10-18 19:47:46"
437;50000;"NFTS";5;8;8.37;7.09;85;488.1;169.94;318.15;34.8;"2022-10-18 19:47:56"
438;50000;"NFTS";5;8;8.37;7.1;85;488.1;169.94;318.15;34.8;"2022-10-18 19:48:06"
439;50000;"NFTS";5;8;8.37;7.1;85;488.1;169.94;318.15;34.8;"2022-10-18 19:48:16"
440;50000;"NFTS";4;8;8.37;7.09;85;488.1;169.94;318.15;34.8;"2022-10-18 19:48:26"
441;50000;"NFTS";5;8;8.37;7.08;85;488.1;169.94;318.15;34.8;"2022-10-18 19:48:36"
442;50000;"NFTS";5;8;8.37;7.09;85;488.1;169.94;318.15;34.8;"2022-10-18 19:48:46"
443;50000;"NFTS";10;8;8.37;7.15;85;488.1;169.94;318.15;34.8;"2022-10-18 19:48:56"
444;50000;"NFTS";4;8;8.37;7.15;85;488.1;169.94;318.15;34.8;"2022-10-18 19:49:06"
445;50000;"NFTS";6;8;8.37;7.09;85;488.1;169.94;318.15;34.8;"2022-10-18 19:49:16"
446;50000;"NFTS";5;8;8.37;7.09;85;488.1;169.94;318.15;34.8;"2022-10-18 19:49:26"
447;50000;"NFTS";5;8;8.37;7.11;85;488.1;169.94;318.15;34.8;"2022-10-18 19:49:36"
448;50000;"NFTS";5;8;8.37;7.09;85;488.1;169.94;318.15;34.8;"2022-10-18 19:49:46"
449;50000;"NFTS";5;8;8.37;7.11;85;488.1;169.94;318.15;34.8;"2022-10-18 19:49:56"
450;50000;"NFTS";6;8;8.37;7.11;85;488.1;169.94;318.15;34.8;"2022-10-18 19:50:06"
451;50000;"NFTS";5;8;8.37;7.11;85;488.1;169.94;318.15;34.8;"2022-10-18 19:50:16"
452;50000;"NFTS";6;8;8.37;7.11;85;488.1;169.94;318.15;34.8;"2022-10-18 19:50:26"
453;50000;"NFTS";6;8;8.37;7.11;85;488.1;169.94;318.15;34.8;"2022-10-18 19:50:36"
454;50000;"NFTS";6;8;8.37;7.13;85;488.1;169.94;318.15;34.8;"2022-10-18 19:50:46"
455;50000;"NFTS";6;8;8.37;7.1;85;488.1;169.94;318.15;34.8;"2022-10-18 19:50:56"
456;50000;"NFTS";6;8;8.37;7.11;85;488.1;169.94;318.15;34.8;"2022-10-18 19:51:07"
457;50000;"NFTS";9;8;8.37;7.24;86;488.1;169.95;318.15;34.8;"2022-10-18 19:51:17"
458;50000;"NFTS";12;8;8.37;7.36;88;488.1;169.95;318.15;34.8;"2022-10-18 19:51:27"
459;50000;"NFTS";18;8;8.37;7.42;89;488.1;169.95;318.15;34.8;"2022-10-18 19:51:37"
460;50000;"NFTS";17;8;8.37;7.39;88;488.1;169.95;318.15;34.8;"2022-10-18 19:51:47"
461;50000;"NFTS";13;8;8.37;7.25;87;488.1;169.95;318.15;34.8;"2022-10-18 19:51:57"
462;50000;"NFTS";17;8;8.37;7.29;87;488.1;169.95;318.15;34.8;"2022-10-18 19:52:07"
463;50000;"NFTS";16;8;8.37;7.22;86;488.1;169.95;318.14;34.8;"2022-10-18 19:52:17"
464;50000;"NFTS";7;8;8.37;7.22;86;488.1;169.95;318.14;34.8;"2022-10-18 19:52:27"
465;50000;"NFTS";7;8;8.37;7.23;86;488.1;169.95;318.14;34.8;"2022-10-18 19:52:37"
466;50000;"NFTS";6;8;8.37;7.2;86;488.1;169.95;318.14;34.8;"2022-10-18 19:52:47"
467;50000;"NFTS";7;8;8.37;7.13;85;488.1;169.95;318.14;34.8;"2022-10-18 19:52:57"
468;50000;"NFTS";8;8;8.37;7.14;85;488.1;169.95;318.14;34.8;"2022-10-18 19:53:07"
469;50000;"NFTS";6;8;8.37;7.09;85;488.1;169.95;318.14;34.8;"2022-10-18 19:53:17"
470;50000;"NFTS";6;8;8.37;7.08;85;488.1;169.95;318.14;34.8;"2022-10-18 19:53:27"
471;50000;"NFTS";6;8;8.37;7.09;85;488.1;169.95;318.14;34.8;"2022-10-18 19:53:37"
472;50000;"NFTS";7;8;8.37;7.05;84;488.1;169.96;318.14;34.8;"2022-10-18 19:53:47"
473;50000;"NFTS";6;8;8.37;7.05;84;488.1;169.96;318.14;34.8;"2022-10-18 19:53:57"
474;50000;"NFTS";6;8;8.37;7.05;84;488.1;169.96;318.14;34.8;"2022-10-18 19:54:07"
475;50000;"NFTS";5;8;8.37;7.05;84;488.1;169.96;318.14;34.8;"2022-10-18 19:54:17"
476;50000;"NFTS";7;8;8.37;7.04;84;488.1;169.96;318.14;34.8;"2022-10-18 19:54:27"
477;50000;"NFTS";7;8;8.37;7.03;84;488.1;169.95;318.14;34.8;"2022-10-18 19:54:37"
478;50000;"NFTS";7;8;8.37;7.04;84;488.1;169.95;318.14;34.8;"2022-10-18 19:54:47"
479;50000;"NFTS";6;8;8.37;7.05;84;488.1;169.95;318.14;34.8;"2022-10-18 19:54:57"
480;50000;"NFTS";6;8;8.37;7.05;84;488.1;169.95;318.14;34.8;"2022-10-18 19:55:07"
481;50000;"NFTS";6;8;8.37;7.03;84;488.1;169.95;318.14;34.8;"2022-10-18 19:55:17"
482;50000;"NFTS";5;8;8.37;7.04;84;488.1;169.95;318.14;34.8;"2022-10-18 19:55:27"
483;50000;"NFTS";6;8;8.37;7.04;84;488.1;169.95;318.14;34.8;"2022-10-18 19:55:37"
484;50000;"NFTS";7;8;8.37;7.04;84;488.1;169.95;318.14;34.8;"2022-10-18 19:55:47"
485;50000;"NFTS";6;8;8.37;7.05;84;488.1;169.95;318.14;34.8;"2022-10-18 19:55:57"
486;50000;"NFTS";5;8;8.37;7.05;84;488.1;169.95;318.14;34.8;"2022-10-18 19:56:08"
487;50000;"NFTS";7;8;8.37;7.04;84;488.1;169.95;318.14;34.8;"2022-10-18 19:56:18"
488;50000;"NFTS";7;8;8.37;7.04;84;488.1;169.95;318.14;34.8;"2022-10-18 19:56:28"
489;50000;"NFTS";6;8;8.37;7.06;84;488.1;169.96;318.14;34.8;"2022-10-18 19:56:38"
490;50000;"NFTS";4;8;8.37;7.05;84;488.1;169.96;318.14;34.8;"2022-10-18 19:56:48"
491;50000;"NFTS";3;8;8.37;7.03;84;488.1;169.96;318.14;34.8;"2022-10-18 19:56:58"
492;50000;"NFTS";4;8;8.37;7.03;84;488.1;169.96;318.14;34.8;"2022-10-18 19:57:08"
493;50000;"NFTS";3;8;8.37;7.02;84;488.1;169.96;318.14;34.8;"2022-10-18 19:57:18"
494;50000;"NFTS";3;8;8.37;7.02;84;488.1;169.96;318.14;34.8;"2022-10-18 19:57:28"
495;50000;"NFTS";3;8;8.37;7.02;84;488.1;169.96;318.14;34.8;"2022-10-18 19:57:38"
496;50000;"NFTS";3;8;8.37;7.02;84;488.1;169.96;318.14;34.8;"2022-10-18 19:57:48"
497;50000;"NFTS";4;8;8.37;6.96;83;488.1;169.96;318.14;34.8;"2022-10-18 19:57:58"
498;50000;"NFTS";4;8;8.37;6.97;83;488.1;169.96;318.14;34.8;"2022-10-18 19:58:08"
499;50000;"NFTS";4;8;8.37;6.97;83;488.1;169.96;318.14;34.8;"2022-10-18 19:58:18"
500;50000;"NFTS";5;8;8.37;6.98;83;488.1;169.96;318.14;34.8;"2022-10-18 19:58:28"
